Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2020 [YR2020]
Saudi Arabia,SAU,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..
Saudi Arabia,SAU,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,..,..,..,59.16318,..
Saudi Arabia,SAU,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,32.2608604431152
Saudi Arabia,SAU,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,30.2936000823975
Saudi Arabia,SAU,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,31.0515003204346
Saudi Arabia,SAU,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,31.7877407073975,..,..,..,71.2748794555664
Saudi Arabia,SAU,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,50.304759979248,..,..,..,80.9253082275391
Saudi Arabia,SAU,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,42.7526817321777,..,..,..,77.2074127197266
Saudi Arabia,SAU,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,9.45989990234375,..,..,..,36.4429092407227
Saudi Arabia,SAU,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,13.8191900253296,..,..,..,38.8505096435547
Saudi Arabia,SAU,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,12.0412797927856,..,..,..,37.9229583740234
Saudi Arabia,SAU,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,43.7742195129395,..,..,..,83.3387603759766
Saudi Arabia,SAU,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..,..,..,..,..
Saudi Arabia,SAU,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..
Saudi Arabia,SAU,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,..,..,..,..,..
Saudi Arabia,SAU,Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD.FE,..,..,..,..,..
Saudi Arabia,SAU,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..
Saudi Arabia,SAU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.115,3.242,2.853,2.637,2.465
Saudi Arabia,SAU,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,26.8649656362169,21.0472858593838,10.7685256464453,8.78120974593691,5.64318586698337
Saudi Arabia,SAU,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,107.516703786192,95.9142857142857,76.1006289308176,91.8051575931232,88.6588921282799
Saudi Arabia,SAU,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,62.0389072761525,47.6777476626011,52.4839277268425,70.1525283092014,72.218031462775
Saudi Arabia,SAU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,366706667600.605,446365994261.447,510773160059.279,669484381328.891,678794343942.752
Saudi Arabia,SAU,GDP (constant LCU),NY.GDP.MKTP.KN,1422087778337.8,1731006499713.17,1980777369487.02,2596259191863.92,2632363209651.71
Saudi Arabia,SAU,GDP (current LCU),NY.GDP.MKTP.CN,710680913335,1230771342334.88,1980777369487.02,2510566429983.34,2753516939793.71
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,189514910222.667,328459700124.064,528207298529.872,669484381328.891,734271183944.989
Saudi Arabia,SAU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,49.974475848859,71.1014859007647,100,96.6993756960352,104.602470118781
Saudi Arabia,SAU,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,49.9744758488591,71.1014859007647,100,96.6993756960352,104.602470118781
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.62541614593002,5.57385012169573,5.03949288842378,4.69014507334364,-4.34138767799323
Saudi Arabia,SAU,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,75.5,196.9,316,..,..
Saudi Arabia,SAU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,0.750807775284491,0.787293723567586,0.608341616083905
Saudi Arabia,SAU,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,202105315,278105529,217407451
Saudi Arabia,SAU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.3,2.25,2.2,2.2,..
Saudi Arabia,SAU,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,36.1758234995717,26.3374717749833,32.2811139631303,40.8308908696123,44.2598373193631
Saudi Arabia,SAU,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,..,10.0580381461878,3.85780618582925,8.33181171541145,-8.09053653457099
Saudi Arabia,SAU,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,97771424907.2145,124634676502.488,198478709168.763,273356437129.499,294336398777.036
Saudi Arabia,SAU,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,..,..,..,..,..
Saudi Arabia,SAU,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0287835789,0.0676391322,0.1121226862,0.1603667776,0.2751099947
Saudi Arabia,SAU,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,12.65,4.19,..,5.08,4.7
Saudi Arabia,SAU,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,12.56,4.28,..,5.17,4.68
Saudi Arabia,SAU,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,13.23,3.62,..,4.58,4.88
Saudi Arabia,SAU,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,..,..,..,..,..
Saudi Arabia,SAU,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,..,..,..,..,..
Saudi Arabia,SAU,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Saudi Arabia,SAU,"Patent applications, nonresidents",IP.PAT.NRES,797,374,643,1691,2274
Saudi Arabia,SAU,"Patent applications, residents",IP.PAT.RESD,76,119,288,715,1294
Saudi Arabia,SAU,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,822,1192,1852.472,..,..
Saudi Arabia,SAU,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,288,399,297.072,..,..
Saudi Arabia,SAU,Real effective exchange rate index (2010 = 100),PX.REX.REER,124.847195973137,101.618460888277,100,113.580996867754,115.791038609562
Saudi Arabia,SAU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.01,0.01,0.01,0.01,0.06
Saudi Arabia,SAU,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,..,4.91054,..,1.24683,..
Saudi Arabia,SAU,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,..,5.05568,..,1.17897,..
Saudi Arabia,SAU,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,..,5.20658,..,1.11033,..
Saudi Arabia,SAU,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..
Saudi Arabia,SAU,Wholesale price index (2010 = 100),FP.WPI.TOTL,79.4569672131148,84.8872950819672,100,108.355882250871,134.30498162981
Saudi Arabia,SAU,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..
Saudi Arabia,SAU,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,98.0772220650492,98.2030182607899,98.3121507223658,98.5279316540993,89.3144142081334
Saudi Arabia,SAU,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,1.60405659247252,1.46211165490863,1.29769125490071,1.08472971934291,3.96088850857953
Saudi Arabia,SAU,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,4.46334191216367,3.44104439661826,2.66078107404928,2.04046683666027,2.16649200400916
Saudi Arabia,SAU,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,4.13122525712754,3.19660597992828,2.4886155534515,1.9160134524999,2.46454131389694
Saudi Arabia,SAU,Urban population,SP.URB.TOTL,17205160,19756968,24142488,27241324,30340882
Saudi Arabia,SAU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.848,80.979,82.084,83.18,84.287
Saudi Arabia,SAU,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,305.5250945974,..,..,379.483885011,..
Saudi Arabia,SAU,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,87,87,87,87,87
Puerto Rico,PRI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Puerto Rico,PRI,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,..,..,..,..,..
Puerto Rico,PRI,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,..,..,..,..,..
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Puerto Rico,PRI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100
Puerto Rico,PRI,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100
Puerto Rico,PRI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..
Puerto Rico,PRI,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..
Puerto Rico,PRI,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,..,..
Puerto Rico,PRI,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,..,..
Puerto Rico,PRI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.48,7.6,7.833,8.084,9.6
Puerto Rico,PRI,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..
Puerto Rico,PRI,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..
Puerto Rico,PRI,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..
Puerto Rico,PRI,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1,1,1,1,1
Puerto Rico,PRI,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..,..,..
Puerto Rico,PRI,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..
Puerto Rico,PRI,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..
Puerto Rico,PRI,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,..,..,..,7,..
Puerto Rico,PRI,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..
Puerto Rico,PRI,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..
Puerto Rico,PRI,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,..,..,..,68.67446,..
Puerto Rico,PRI,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..
Puerto Rico,PRI,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,..
Puerto Rico,PRI,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..
Puerto Rico,PRI,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,80.9771499633789,..,..,..,..
Puerto Rico,PRI,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,82.2456207275391,..,..,..,..
Puerto Rico,PRI,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,81.5642166137695,..,..,..,..
Puerto Rico,PRI,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,40.0849418640137,45.129810333252,..,..,..
Puerto Rico,PRI,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,34.7364883422852,38.8800315856934,..,..,..
Puerto Rico,PRI,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,37.6096115112305,42.2522888183594,..,..,..
Puerto Rico,PRI,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,88.671760559082,..,..,..,..
Puerto Rico,PRI,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..,..,..,..,..
Puerto Rico,PRI,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..
Puerto Rico,PRI,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,..,..,..,..,..
Puerto Rico,PRI,Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD.FE,..,..,..,..,..
Puerto Rico,PRI,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..
Puerto Rico,PRI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.0485,1.7702,1.6235,1.3365,0.922
Puerto Rico,PRI,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,..,..,..,..,..
Puerto Rico,PRI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,..,44.7175889328063,69.4252032520325,76.2778625954198,67.5249003984064
Puerto Rico,PRI,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,70.2767180211923,68.0818887064306,68.7383679622042,68.4309144816712,70.9608856317554
Puerto Rico,PRI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,99578743747.9418,113934911929.682,106406296723.36,103375500000,92338674006.7412
Puerto Rico,PRI,GDP (constant LCU),NY.GDP.MKTP.KN,9945400000,11379218400,10627300000,10324600000,9222300000
Puerto Rico,PRI,GDP (current LCU),NY.GDP.MKTP.CN,61701800000,83914521300,98381300000,103375500000,103130900000
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,61701800000,83914521300,98381300000,103375500000,103130900000
Puerto Rico,PRI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,620.405413558027,737.436600215002,925.7412513056,1001.25428588032,1118.27743621439
Puerto Rico,PRI,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,620.405413558027,737.436600215002,925.7412513056,1001.25428588032,1118.27743621439
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.2719645286232,-1.98693873332242,-0.413254118484915,-1.04944365110551,-4.20280671867371
Puerto Rico,PRI,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,..,..,..,..,..
Puerto Rico,PRI,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..
Puerto Rico,PRI,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..
Puerto Rico,PRI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Puerto Rico,PRI,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,58.5600420084989,56.0870100560295,57.7180826030963,59.6277647992029,63.4820407850605
Puerto Rico,PRI,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,3.04714925158882,2.72019903524401,1.44738824440952,-2.62005115831116,-9.33279130037096
Puerto Rico,PRI,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,51762471068.6674,61977948519.0305,61796513729.2227,61640500000,58480238703.4339
Puerto Rico,PRI,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,..,..,..,..,..
Puerto Rico,PRI,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..,..,..,..,..
Puerto Rico,PRI,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Puerto Rico,PRI,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,..,..,..,..,..
Puerto Rico,PRI,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,..,..,..,..,..
Puerto Rico,PRI,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,..,..,..,28.94,..
Puerto Rico,PRI,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,..,..,..,23.09,..
Puerto Rico,PRI,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,25.73,..
Puerto Rico,PRI,"Patent applications, nonresidents",IP.PAT.NRES,..,..,..,..,..
Puerto Rico,PRI,"Patent applications, residents",IP.PAT.RESD,..,..,..,..,..
Puerto Rico,PRI,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..,..,..,..,..
Puerto Rico,PRI,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..,..,..,..,..
Puerto Rico,PRI,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..
Puerto Rico,PRI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.55,0.56,0.69,1.86,2.46
Puerto Rico,PRI,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,..,..,..,2.63065,..
Puerto Rico,PRI,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,..,..,..,2.61768,..
Puerto Rico,PRI,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,..,..,..,2.60386,..
Puerto Rico,PRI,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..
Puerto Rico,PRI,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..
Puerto Rico,PRI,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..
Puerto Rico,PRI,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,91.2950432666416,91.1277516903342,90.784009360541,89.6433187333956,89.587036140931
Puerto Rico,PRI,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,7.37091882392481,7.4268969410663,7.6679997181589,8.59705966827027,8.57530105975787
Puerto Rico,PRI,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,13.6123234045441,13.5757605858429,14.0178981813692,16.1051977406965,16.2490853623287
Puerto Rico,PRI,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,11.0460678076439,10.9797403674076,11.1893858335117,12.8457329445882,13.0362351820593
Puerto Rico,PRI,Urban population,SP.URB.TOTL,3596716,3596360,3491721,3251779,3070914
Puerto Rico,PRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.387,94.112,93.825,93.624,93.581
Puerto Rico,PRI,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,178.0160907931,..,..,178.0186702651,..
Puerto Rico,PRI,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,87,87,87,87,87
Peru,PER,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,41.9,56.65,66.1,75.3,83.9
Peru,PER,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,4.19999999999999,7.8,13.5,24.4,41.4
Peru,PER,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,59.3,76,84.2,90.7,95.6
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.496495,77.173645,88.123061,93.852179,96.2
Peru,PER,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,11.0893948031391,24.6324316286897,55.6332347263447,76.692689134919,86.0985574555857
Peru,PER,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,95.160342,94.65564,98.142493,98.874896,99
Peru,PER,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..
Peru,PER,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..
Peru,PER,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,..,..
Peru,PER,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,..,..
Peru,PER,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.782,5.98,6.895,6.438,7.327
Peru,PER,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,25.4011069364018,22.4253529786561,11.4084430660518,4.1605146937808,2.54937639324759
Peru,PER,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2091658459.9,4440196669.7,4585583413.8,1717671528.3,1209305273.1
Peru,PER,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2584869073.5,6074942020.5,6695589025.4,5533168660.4,6369678817.5
Peru,PER,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,3.4899,3.2967,2.825125,3.184439,3.494941
Peru,PER,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,60.6,..,59.6,..,..
Peru,PER,Deposit interest rate (%),FR.INR.DPST,13.2916665994917,3.42079622453307,2.13037916666667,4.111175,1.86059166666667
Peru,PER,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,234.62,426.38,771.76,1099.82
Peru,PER,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,..,..,..,8,..
Peru,PER,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..
Peru,PER,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..
Peru,PER,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,..,..,..,67.22451,..
Peru,PER,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..
Peru,PER,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,..
Peru,PER,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..
Peru,PER,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,42.5499992370605,46.6100006103516,50.2000007629395,53.3699989318848,55.9599990844727
Peru,PER,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,54.4000015258789,57.1100006103516,62.75,64.5400009155273,67.1600036621094
Peru,PER,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,48.1500015258789,51.6300010681152,56.1699981689453,58.6300010681152,61.2599983215332
Peru,PER,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..,..,..,..,..
Peru,PER,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..,..,..,..,..
Peru,PER,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..
Peru,PER,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,51,55.5499992370605,60.25,64.9199981689453,68.5800018310547
Peru,PER,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..,..,..,..,..
Peru,PER,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,19.5,..,23.9,..,..
Peru,PER,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,..,..,..,..,..
Peru,PER,Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD.FE,..,..,..,..,..
Peru,PER,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..
Peru,PER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.845,2.686,2.573,2.338,2.216
Peru,PER,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,7640.32451923077,..,..,..,..
Peru,PER,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,56.2880481703673,64.3323803021251,75.3028025451475,106.971250647581,141.494967996409
Peru,PER,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,82.3732999601294,76.3759775711967,72.2599715919997,78.2830037590004,80.0340042080207
Peru,PER,GDP (constant 2015 US$),NY.GDP.MKTP.KD,87409379264.7108,107771740073.589,150298879148.001,189802976285.619,191645910764.979
Peru,PER,GDP (constant LCU),NY.GDP.MKTP.KN,222207000000,273971000000,382081000000,482506000000,487191000000
Peru,PER,GDP (current LCU),NY.GDP.MKTP.CN,180584000000,250749000000,416784000000,604416000000,705795000000
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,51744749133.213,76060606060.6061,147527631520.729,189802976285.619,201947615138.567
Peru,PER,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,81.2683668831315,91.5239204149344,109.082629076034,125.266007054835,144.870287012691
Peru,PER,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,81.2683668831315,91.5239204149344,109.082629076034,125.266007054835,144.870287012691
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.69437139806912,6.28506032509601,8.33245910749577,3.25224477218451,-10.8696407826493
Peru,PER,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,103.1,327.6,539,..,..
Peru,PER,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,6.96714032707469,5.3052795966305,4.79483390340119
Peru,PER,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,267465442,219746239,172740806
Peru,PER,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,1.5,1.55,..
Peru,PER,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,70.922673105037,64.9314653298717,61.7341356673961,65.3174303790767,63.9821761276291
